County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Carroll,Maryland,403,12,37,1,9.20%,0,0,39.5629588,-77.02246566,2020-04-27 22:10 EDT
Harford,Maryland,352,32,11,0,3.10%,0,0,39.55444035,-76.31583955,2020-04-27 22:10 EDT
Wicomico,Maryland,3236,66,5,1,0.20%,0,0,38.37029175,-75.62980988,2020-04-27 22:10 EDT
Washington,Maryland,181,2,3,0,1.70%,0,0,39.60377466,-77.81425047,2020-04-27 22:10 EDT
Cecil,Maryland,163,9,5,0,3.10%,0,0,39.56916959,-75.94199571,2020-04-27 22:10 EDT
St. Mary's,Maryland,144,11,6,0,4.20%,0,0,38.2340057,-76.58157553,2020-04-27 22:10 EDT
Calvert,Maryland,138,4,7,0,5.10%,0,0,38.54020822,-76.56511395,2020-04-27 22:10 EDT
Allegany,Maryland,114,1,4,1,3.50%,0,0,39.62145588,-78.6989683,2020-04-27 22:10 EDT
Kent,Maryland,70,2,4,1,5.70%,0,0,39.23898661,-76.05743664,2020-04-27 22:10 EDT
Caroline,Maryland,68,5,0,0,0.00%,0,0,38.87170704,-75.83158374,2020-04-27 22:10 EDT
Queen Anne's,Maryland,54,1,3,0,5.60%,0,0,39.0653178,-76.03322349,2020-04-27 22:10 EDT
Worcester,Maryland,53,5,0,0,0.00%,0,0,38.22216753,-75.35774125,2020-04-27 22:10 EDT
Dorchester,Maryland,51,5,2,0,3.90%,0,0,38.47690306,-76.02633077,2020-04-27 22:10 EDT
Talbot,Maryland,34,0,1,0,2.90%,0,0,38.75926446,-76.11366953,2020-04-27 22:10 EDT
Somerset,Maryland,19,2,0,0,0.00%,0,0,38.11700325,-75.75260446,2020-04-27 22:10 EDT
Garrett,Maryland,4,0,0,0,0.00%,0,0,39.52844386,-79.27379962,2020-04-27 22:10 EDT
Marion,Ohio,2188,10,4,0,0.20%,0,0,40.5872053,-83.16076959,2020-04-27 22:10 EDT
Franklin,Ohio,2005,62,57,4,2.80%,0,0,39.96947128,-83.00933072,2020-04-27 22:10 EDT
Cuyahoga,Ohio,1938,36,96,5,5.00%,2,0,41.42441485,-81.65858169,2020-04-27 22:10 EDT
Pickaway,Ohio,1698,36,5,0,0.30%,18,0,39.64185995,-83.02433171,2020-04-27 22:10 EDT
Lucas,Ohio,1130,76,61,2,5.40%,0,0,41.61985841,-83.65977665,2020-04-27 22:10 EDT
Hamilton,Ohio,1048,42,56,0,5.30%,0,0,39.19604613,-84.54207829,2020-04-27 22:10 EDT
Mahoning,Ohio,764,277,65,0,8.50%,0,0,41.01464431,-80.77623825,2020-04-27 22:10 EDT
Summit,Ohio,500,15,39,1,7.80%,0,0,41.12591572,-81.53218826,2020-04-27 22:10 EDT
Lorain,Ohio,395,18,20,1,5.10%,40,0,41.4682,-82.17815,2020-04-27 22:10 EDT
Stark,Ohio,3212,2,35,1,1.10%,0,0,40.81390964,-81.3656565,2020-04-27 22:10 EDT
Trumbull,Ohio,295,2,27,2,9.20%,0,0,41.31706712,-80.7611827,2020-04-27 22:10 EDT
Montgomery,Ohio,762,2,3,0,0.40%,0,0,39.75468776,-84.29097551,2020-04-27 22:10 EDT
Butler,Ohio,2324,9,4,0,0.20%,0,0,39.43863845,-84.57616769,2020-04-27 22:10 EDT
Columbiana,Ohio,228,5,20,2,8.80%,0,0,40.76856034,-80.77737,2020-04-27 22:10 EDT
Portage,Ohio,271,1,33,2,12.20%,0,0,41.16769121,-81.197434,2020-04-27 22:10 EDT
Medina,Ohio,159,0,13,0,8.20%,0,0,41.14042,-81.86402,2020-04-27 22:10 EDT
Lake,Ohio,158,1,7,0,4.40%,0,0,41.69640842,-81.23731889,2020-04-27 22:10 EDT
Delaware,Ohio,148,5,3,0,2.00%,0,0,40.27842038,-83.00497693,2020-04-27 22:10 EDT
Geauga,Ohio,146,9,13,0,8.90%,0,0,41.49954507,-81.17858376,2020-04-27 22:10 EDT
Wood,Ohio,139,6,18,1,12.90%,0,0,41.36181919,-83.62298935,2020-04-27 22:10 EDT
Miami,Ohio,136,1,25,0,18.40%,0,0,40.05344879,-84.22890719,2020-04-27 22:10 EDT
Warren,Ohio,124,0,11,0,8.90%,0,0,39.42756349,-84.16668839,2020-04-27 22:10 EDT
Fairfield,Ohio,116,2,2,0,1.70%,25,0,39.75160112,-82.63054367,2020-04-27 22:10 EDT
Belmont,Ohio,114,2,7,1,6.10%,12,0,40.02955,-81.03891,2020-04-27 22:10 EDT
Wayne,Ohio,114,10,22,1,19.30%,0,0,40.82883124,-81.88802208,2020-04-27 22:10 EDT
Ashtabula,Ohio,110,0,11,1,10.00%,0,0,41.70741071,-80.74821492,2020-04-27 22:10 EDT
Licking,Ohio,110,2,5,1,4.50%,31,0,40.09168119,-82.48310277,2020-04-27 22:10 EDT
Allen,Ohio,103,0,18,0,17.50%,0,0,40.77150975,-84.10580165,2020-04-27 22:10 EDT
Washington,Ohio,94,0,10,0,10.60%,0,0,39.45556814,-81.49549442,2020-04-27 22:10 EDT
Clermont,Ohio,76,0,2,0,2.60%,0,0,39.04799835,-84.1518028,2020-04-27 22:10 EDT
Richland,Ohio,76,0,1,0,1.30%,14,0,40.77469823,-82.53644023,2020-04-27 22:10 EDT
Darke,Ohio,75,0,13,0,17.30%,0,0,40.13323815,-84.61936159,2020-04-27 22:10 EDT
Tuscarawas,Ohio,57,7,0,0,0.00%,17,0,40.39758,-81.40727,2020-04-27 22:10 EDT
Putnam,Ohio,54,0,5,0,9.30%,0,0,41.02207499,-84.13171932,2020-04-27 22:10 EDT
Madison,Ohio,52,1,3,0,5.80%,0,0,39.89409076,-83.40016714,2020-04-27 22:10 EDT
Erie,Ohio,49,2,3,0,6.10%,0,0,41.36363327,-82.61924446,2020-04-27 22:10 EDT
Greene,Ohio,45,2,3,0,6.70%,0,0,39.69153624,-83.88995224,2020-04-27 22:10 EDT
Clark,Ohio,42,10,2,0,4.80%,0,0,39.91665401,-83.78374972,2020-04-27 22:10 EDT
Crawford,Ohio,41,2,0,0,0.00%,11,0,40.85077096,-82.91976902,2020-04-27 22:10 EDT
Jefferson,Ohio,39,2,1,0,2.60%,6,0,40.38499038,-80.7617359,2020-04-27 22:10 EDT
Ottawa,Ohio,37,0,0,0,0.00%,0,0,41.53771439,-83.1460634,2020-04-27 22:10 EDT
Ross,Ohio,326,1,1,0,0.30%,0,0,39.33762975,-83.05699969,2020-04-27 22:10 EDT
Hancock,Ohio,35,1,1,0,2.90%,0,0,41.00198273,-83.66654457,2020-04-27 22:10 EDT
Morrow,Ohio,34,0,1,1,2.90%,0,0,40.52405816,-82.79397982,2020-04-27 22:10 EDT
Auglaize,Ohio,31,1,3,0,9.70%,0,0,40.5609019,-84.22174006,2020-04-27 22:10 EDT
Shelby,Ohio,30,0,1,0,3.30%,12,0,40.3315791,-84.20479591,2020-04-27 22:10 EDT
Huron,Ohio,29,1,1,0,3.40%,3,0,41.14620646,-82.59834972,2020-04-27 22:10 EDT
Williams,Ohio,29,0,1,0,3.40%,0,0,41.56027904,-84.58812469,2020-04-27 22:10 EDT
Clinton,Ohio,28,0,0,0,0.00%,0,0,39.41497156,-83.80848314,2020-04-27 22:10 EDT
Preble,Ohio,25,0,1,0,4.00%,0,0,39.74154015,-84.64796429,2020-04-27 22:10 EDT
Lawrence,Ohio,24,1,0,0,0.00%,0,0,38.5989115,-82.53672191,2020-04-27 22:10 EDT
Wyandot,Ohio,24,0,2,0,8.30%,0,0,40.84232405,-83.30440042,2020-04-27 22:10 EDT
Hardin,Ohio,22,0,0,0,0.00%,0,0,40.66152068,-83.6594404,2020-04-27 22:10 EDT
Carroll,Ohio,19,0,1,0,5.30%,0,0,40.57958927,-81.08975237,2020-04-27 22:10 EDT
Defiance,Ohio,19,0,1,0,5.30%,0,0,41.32391395,-84.49049983,2020-04-27 22:10 EDT
Fulton,Ohio,19,0,0,0,0.00%,0,0,41.60180125,-84.13007158,2020-04-27 22:10 EDT
Sandusky,Ohio,19,0,2,0,10.50%,0,0,41.3562907,-83.14622536,2020-04-27 22:10 EDT
Logan,Ohio,18,0,0,0,0.00%,0,0,40.38848354,-83.76580216,2020-04-27 22:10 EDT
Mercer,Ohio,18,0,1,0,5.60%,4,0,40.53998441,-84.62935951,2020-04-27 22:10 EDT
Union,Ohio,18,0,0,0,0.00%,0,0,40.2994141,-83.37163687,2020-04-27 22:10 EDT
Coshocton,Ohio,16,0,0,0,0.00%,9,0,40.3016178,-81.92001377,2020-04-27 22:10 EDT
Hocking,Ohio,16,2,1,0,6.20%,0,0,39.49694656,-82.47914929,2020-04-27 22:10 EDT
Knox,Ohio,15,0,1,0,6.70%,0,0,40.39871647,-82.42155219,2020-04-27 22:10 EDT
Guernsey,Ohio,15,0,0,0,0.00%,0,0,40.05203709,-81.49421008,2020-04-27 22:10 EDT
Fayette,Ohio,14,1,0,0,0.00%,0,0,39.55984513,-83.45609759,2020-04-27 22:10 EDT
Seneca,Ohio,14,1,1,0,7.10%,5,0,41.12385416,-83.12772481,2020-04-27 22:10 EDT
Champaign,Ohio,12,0,1,0,8.30%,0,0,40.13762049,-83.76951052,2020-04-27 22:10 EDT
Perry,Ohio,12,0,0,0,0.00%,3,0,39.73706969,-82.23612251,2020-04-27 22:10 EDT
Brown,Ohio,11,0,1,0,9.10%,0,0,38.93466335,-83.8673669,2020-04-27 22:10 EDT
Muskingum,Ohio,11,0,0,0,0.00%,0,0,39.96539185,-81.9443869,2020-04-27 22:10 EDT
Highland,Ohio,10,1,0,0,0.00%,4,0,39.18470278,-83.60097509,2020-04-27 22:10 EDT
Paulding,Ohio,3,0,0,0,0.00%,0,0,41.11660033,-84.58020083,2020-04-27 22:10 EDT
Ashland,Ohio,6,0,0,0,0.00%,0,0,40.84598539,-82.2706822,2020-04-27 22:10 EDT
Gallia,Ohio,6,0,1,0,16.70%,0,0,38.82495915,-82.3174164,2020-04-27 22:10 EDT
Scioto,Ohio,6,0,0,0,0.00%,0,0,38.80431807,-82.99280886,2020-04-27 22:10 EDT
Holmes,Ohio,5,0,1,0,20.00%,0,0,40.56119155,-81.92933959,2020-04-27 22:10 EDT
Noble,Ohio,5,0,0,0,0.00%,0,0,39.76590136,-81.45553803,2020-04-27 22:10 EDT
Adams,Ohio,4,0,0,0,0.00%,3,0,38.84585817,-83.47208771,2020-04-27 22:10 EDT
Morgan,Ohio,4,0,0,0,0.00%,0,0,39.62028353,-81.85268895,2020-04-27 22:10 EDT
Henry,Ohio,4,0,0,0,0.00%,0,0,41.3338951,-84.06823006,2020-04-27 22:10 EDT
Jackson,Ohio,4,0,0,0,0.00%,0,0,39.01966171,-82.61846109,2020-04-27 22:10 EDT
Harrison,Ohio,4,0,0,0,0.00%,0,0,40.29381406,-81.09109454,2020-04-27 22:10 EDT
Athens,Ohio,3,0,1,0,33.30%,0,0,39.33367694,-82.04528713,2020-04-27 22:10 EDT
Pike,Ohio,3,0,0,0,0.00%,0,0,39.07738685,-83.0669746,2020-04-27 22:10 EDT
Van Wert,Ohio,3,0,0,0,0.00%,2,0,40.86963,-84.58003,2020-04-27 22:10 EDT
Monroe,Ohio,2,0,0,0,0.00%,0,0,39.72744286,-81.08341596,2020-04-27 22:10 EDT
Meigs,Ohio,2,0,0,0,0.00%,0,0,39.08259271,-82.02369512,2020-04-27 22:10 EDT
Marion,Indiana,4926,130,767,2,15.60%,0,0,39.78174364,-86.1384149,2020-04-27 22:10 EDT
Lake,Indiana,1586,52,70,1,4.40%,0,0,41.4166063,-87.38217401,2020-04-27 22:10 EDT
Cass,Indiana,1025,439,1,0,0.10%,0,0,40.76146447,-86.34592797,2020-04-27 22:10 EDT
Hamilton,Indiana,720,16,52,1,7.20%,0,0,40.07251369,-86.05201795,2020-04-27 22:10 EDT
Hendricks,Indiana,643,0,29,0,4.50%,0,0,39.8065,-86.5401,2020-04-27 22:10 EDT
St. Joseph,Indiana,586,10,15,1,2.60%,0,0,41.61672009,-86.28991117,2020-04-27 22:10 EDT
Johnson,Indiana,538,5,51,0,9.50%,3,0,39.48998224,-86.10160833,2020-04-27 22:10 EDT
Allen,Indiana,486,47,33,6,6.80%,0,0,41.09086141,-85.06653711,2020-04-27 22:10 EDT
Madison,Indiana,3296,2,45,0,1.40%,0,0,40.16165564,-85.71935843,2020-04-27 22:10 EDT
Clark,Indiana,277,50,13,0,4.70%,0,0,38.47741675,-85.70747393,2020-04-27 22:10 EDT
Elkhart,Indiana,27,2,5,1,18.50%,0,0,41.59735788,-85.85875499,2020-04-27 22:10 EDT
Bartholomew,Indiana,2322,76,10,0,0.40%,0,0,39.20594992,-85.8975923,2020-04-27 22:10 EDT
Porter,Indiana,715,2,5,0,0.70%,64,0,41.46029716,-87.06718788,2020-04-27 22:10 EDT
Decatur,Indiana,194,0,27,0,13.90%,0,0,39.30703089,-85.50116846,2020-04-27 22:10 EDT
LaPorte,Indiana,192,4,5,0,2.60%,0,0,41.6106,-86.72252,2020-04-27 22:10 EDT
Shelby,Indiana,184,4,3,2,1.60%,0,0,39.52367018,-85.79166999,2020-04-27 22:10 EDT
Boone,Indiana,183,1,20,0,10.90%,0,0,40.05074486,-86.46869878,2020-04-27 22:10 EDT
Hancock,Indiana,183,5,9,2,4.90%,0,0,39.82353217,-85.77322257,2020-04-27 22:10 EDT
Floyd,Indiana,164,0,12,0,7.30%,0,0,38.3189831,-85.90692978,2020-04-27 22:10 EDT
Howard,Indiana,152,35,5,0,3.30%,0,0,40.48359609,-86.11686027,2020-04-27 22:10 EDT
Delaware,Indiana,147,1,13,2,8.80%,0,0,40.22750338,-85.39691195,2020-04-27 22:10 EDT
Morgan,Indiana,132,1,4,0,3.00%,0,0,39.48150997,-86.44614769,2020-04-27 22:10 EDT
Harrison,Indiana,131,2,5,0,3.80%,0,0,38.19564948,-86.11140473,2020-04-27 22:10 EDT
Monroe,Indiana,120,0,7,0,5.80%,0,0,39.1608893,-86.52313759,2020-04-27 22:10 EDT
Vanderburgh,Indiana,119,2,2,1,1.70%,55,0,38.02586461,-87.5856497,2020-04-27 22:10 EDT
Jackson,Indiana,118,4,0,0,0.00%,0,0,38.90635013,-86.03750925,2020-04-27 22:10 EDT
Grant,Indiana,117,2,7,1,6.00%,0,0,40.51583936,-85.65471184,2020-04-27 22:10 EDT
Franklin,Indiana,94,0,7,0,7.40%,53,0,39.41487151,-85.06025193,2020-04-27 22:10 EDT
Lawrence,Indiana,93,1,11,0,11.80%,0,0,38.84116374,-86.48345363,2020-04-27 22:10 EDT
Miami,Indiana,93,22,0,0,0.00%,0,0,40.7694371,-86.04495875,2020-04-27 22:10 EDT
Ripley,Indiana,90,1,5,0,5.60%,0,0,39.10347687,-85.26239031,2020-04-27 22:10 EDT
Tippecanoe,Indiana,90,15,2,0,2.20%,0,0,40.38856752,-86.89409188,2020-04-27 22:10 EDT
Dearborn,Indiana,85,1,6,1,7.10%,0,0,39.14532423,-84.97353769,2020-04-27 22:10 EDT
Warrick,Indiana,83,1,13,1,15.70%,0,0,38.09264698,-87.27191214,2020-04-27 22:10 EDT
Jennings,Indiana,72,0,1,0,1.40%,0,0,38.99694082,-85.62804372,2020-04-27 22:10 EDT
Vigo,Indiana,62,0,5,0,8.10%,0,0,39.43062951,-87.38994949,2020-04-27 22:10 EDT
Orange,Indiana,60,0,3,2,5.00%,0,0,38.54173334,-86.49502758,2020-04-27 22:10 EDT
Putnam,Indiana,58,0,4,0,6.90%,0,0,39.66614809,-86.84500302,2020-04-27 22:10 EDT
Noble,Indiana,56,2,7,0,12.50%,0,0,41.39858246,-85.41743879,2020-04-27 22:10 EDT
Greene,Indiana,47,0,5,0,10.60%,0,0,39.03631962,-86.96204887,2020-04-27 22:10 EDT
Newton,Indiana,46,0,5,0,10.90%,0,0,40.95581386,-87.39751584,2020-04-27 22:10 EDT
Daviess,Indiana,45,2,9,0,20.00%,0,0,38.7024495,-87.07206162,2020-04-27 22:10 EDT
Washington,Indiana,40,0,0,0,0.00%,0,0,38.60002353,-86.1053071,2020-04-27 22:10 EDT
Scott,Indiana,38,1,2,0,5.30%,0,0,38.68501474,-85.74748138,2020-04-27 22:10 EDT
Montgomery,Indiana,35,2,0,0,0.00%,0,0,40.04034687,-86.89328987,2020-04-27 22:10 EDT
Henry,Indiana,34,1,1,0,2.90%,0,0,39.93105393,-85.39644379,2020-04-27 22:10 EDT
White,Indiana,34,2,0,0,0.00%,0,0,40.74973731,-86.86546388,2020-04-27 22:10 EDT
Wayne,Indiana,33,2,3,0,9.10%,0,0,39.86443721,-85.00984284,2020-04-27 22:10 EDT
Clinton,Indiana,32,1,1,0,3.10%,0,0,40.30167762,-86.47510302,2020-04-27 22:10 EDT
Rush,Indiana,30,1,1,0,3.30%,0,0,39.61994213,-85.46571984,2020-04-27 22:10 EDT
Jasper,Indiana,29,1,1,0,3.40%,0,0,41.02299397,-87.11610284,2020-04-27 22:10 EDT
Kosciusko,Indiana,29,0,1,0,3.40%,0,0,41.24408373,-85.86071581,2020-04-27 22:10 EDT
Marshall,Indiana,29,2,1,0,3.40%,0,0,41.32486705,-86.26175101,2020-04-27 22:10 EDT
Jefferson,Indiana,76,4,0,0,0.00%,0,0,38.7860026,-85.43872738,2020-04-27 22:10 EDT
Fayette,Indiana,25,0,4,0,16.00%,0,0,39.64006518,-85.17871479,2020-04-27 22:10 EDT
Fulton,Indiana,22,10,0,0,0.00%,0,0,41.046916,-86.26350692,2020-04-27 22:10 EDT
LaGrange,Indiana,22,1,2,1,9.10%,0,0,41.64260761,-85.42645765,2020-04-27 22:10 EDT
Owen,Indiana,22,0,1,0,4.50%,0,0,39.31272984,-86.8376409,2020-04-27 22:10 EDT
Wabash,Indiana,22,2,1,0,4.50%,0,0,40.84569635,-85.79399236,2020-04-27 22:10 EDT
Steuben,Indiana,71,0,1,0,1.40%,0,0,41.64385951,-85.00072956,2020-04-27 22:10 EDT
Knox,Indiana,20,0,0,0,0.00%,0,0,38.68907496,-87.41807802,2020-04-27 22:10 EDT
Clay,Indiana,19,0,1,0,5.30%,0,0,39.3927182,-87.11577828,2020-04-27 22:10 EDT
Carroll,Indiana,18,5,1,0,5.60%,0,0,40.58285483,-86.56344828,2020-04-27 22:10 EDT
Dubois,Indiana,18,1,0,0,0.00%,0,0,38.36429392,-86.87980863,2020-04-27 22:10 EDT
Tipton,Indiana,18,1,1,0,5.60%,0,0,40.31135533,-86.05184494,2020-04-27 22:10 EDT
Pulaski,Indiana,18,5,0,0,0.00%,0,0,41.04181939,-86.69873266,2020-04-27 22:10 EDT
Crawford,Indiana,16,0,0,0,0.00%,0,0,38.29259996,-86.45186652,2020-04-27 22:10 EDT
Whitley,Indiana,16,0,1,0,6.20%,0,0,41.13937791,-85.50512094,2020-04-27 22:10 EDT
Brown,Indiana,15,0,1,0,6.70%,0,0,39.19618714,-86.22734946,2020-04-27 22:10 EDT
DeKalb,Indiana,15,0,1,0,6.70%,0,0,41.39759705,-84.99908267,2020-04-27 22:10 EDT
Starke,Indiana,15,0,1,0,6.70%,0,0,41.28093755,-86.64761248,2020-04-27 22:10 EDT
Randolph,Indiana,14,0,2,0,14.30%,0,0,40.15763653,-85.01128101,2020-04-27 22:10 EDT
Switzerland,Indiana,14,0,0,0,0.00%,0,0,38.82621198,-85.03820182,2020-04-27 22:10 EDT
Sullivan,Indiana,13,0,0,0,0.00%,0,0,39.08881253,-87.41465387,2020-04-27 22:10 EDT
Jay,Indiana,12,1,0,0,0.00%,0,0,40.43791113,-85.0056511,2020-04-27 22:10 EDT
Parke,Indiana,12,0,0,0,0.00%,0,0,39.77358618,-87.20636919,2020-04-27 22:10 EDT
Warren,Indiana,11,0,1,0,9.10%,0,0,40.34688234,-87.3533304,2020-04-27 22:10 EDT
Fountain,Indiana,9,0,2,0,22.20%,0,0,40.12086639,-87.24195941,2020-04-27 22:10 EDT
Huntington,Indiana,9,2,2,0,22.20%,0,0,40.82924485,-85.48815919,2020-04-27 22:10 EDT
Posey,Indiana,9,0,0,0,0.00%,0,0,38.02285998,-87.86824664,2020-04-27 22:10 EDT
Perry,Indiana,3,2,0,0,0.00%,0,0,38.0803602,-86.63807857,2020-04-27 22:10 EDT
Adams,Indiana,7,0,1,0,14.30%,0,0,40.74565068,-84.93663421,2020-04-27 22:10 EDT
Blackford,Indiana,7,0,1,0,14.30%,0,0,40.47358843,-85.3248279,2020-04-27 22:10 EDT
Martin,Indiana,7,0,0,0,0.00%,0,0,38.70796387,-86.80305212,2020-04-27 22:10 EDT
Vermillion,Indiana,7,0,0,0,0.00%,0,0,39.8537742,-87.46395655,2020-04-27 22:10 EDT
Benton,Indiana,6,0,0,0,0.00%,0,0,40.60625067,-87.31091618,2020-04-27 22:10 EDT
Gibson,Indiana,6,0,0,0,0.00%,0,0,38.31186789,-87.5845025,2020-04-27 22:10 EDT
Union,Indiana,6,0,0,0,0.00%,0,0,39.62555584,-84.9251997,2020-04-27 22:10 EDT
Wells,Indiana,5,0,0,0,0.00%,0,0,40.72919489,-85.22121595,2020-04-27 22:10 EDT
Spencer,Indiana,5,0,0,0,0.00%,0,0,38.01423191,-87.00797798,2020-04-27 22:10 EDT
Ohio,Indiana,3,0,0,0,0.00%,0,0,38.94971085,-84.96631379,2020-04-27 22:10 EDT
Pike,Indiana,1,0,0,0,0.00%,0,0,38.39881615,-87.23209669,2020-04-27 22:10 EDT
King,Washington,5945,82,416,2,7.00%,0,0,47.49011813,-121.8043324,2020-04-27 22:10 EDT
Snohomish,Washington,2559,2748,107,4,4.20%,1552,74,47.9124,-122.09306,2020-04-27 22:10 EDT
Pierce,Washington,1349,22,49,0,3.60%,0,0,47.02270813,-122.1014408,2020-04-27 22:10 EDT
Yakima,Washington,1098,123,46,1,4.20%,0,0,46.60448,-120.50721,2020-04-27 22:10 EDT
Benton and Franklin,Washington,853,12,42,1,4.90%,0,0,48.11346,-122.7655485,2020-04-27 22:10 EDT
Spokane,Washington,349,11,20,1,5.70%,0,0,47.65726,-117.41228,2020-04-27 22:10 EDT
Clark,Washington,3239,12,71,2,2.20%,0,0,45.78187331,-122.4812785,2020-04-27 22:10 EDT
Skagit,Washington,3205,6,11,0,0.30%,81,0,48.47933023,-121.7280802,2020-04-27 22:10 EDT
Whatcom,Washington,290,1,238,1,82.10%,0,0,48.82559702,-121.7174182,2020-04-27 22:10 EDT
Island,Washington,171,2,9,0,5.30%,0,0,48.19160936,-122.6650075,2020-04-27 22:10 EDT
Grant,Washington,158,0,3,0,1.90%,60,0,47.19885794,-119.4525987,2020-04-27 22:10 EDT
Kitsap,Washington,147,2,2,0,1.40%,0,0,47.47496219,-122.6085325,2020-04-27 22:10 EDT
Thurston,Washington,100,0,1,0,1.00%,32,0,46.91980578,-122.8298691,2020-04-27 22:10 EDT
Chelan,Washington,96,2,5,0,5.20%,0,0,47.86707169,-120.6252677,2020-04-27 22:10 EDT
Douglas,Washington,75,2,1,0,1.30%,0,0,47.73469002,-119.6899282,2020-04-27 22:10 EDT
Walla Walla,Washington,55,2,0,0,0.00%,15,0,46.07068,-118.34261,2020-04-27 22:10 EDT
Adams,Washington,46,0,0,0,0.00%,0,0,31.57937,-91.29694,2020-04-27 22:10 EDT
Cowlitz,Washington,39,0,0,0,0.00%,0,0,46.19454048,-122.6783272,2020-04-27 22:10 EDT
Lewis,Washington,29,0,3,0,10.30%,0,0,46.57779491,-122.3929158,2020-04-27 22:10 EDT
Jefferson,Washington,28,0,0,0,0.00%,0,0,47.74810608,-123.6000095,2020-04-27 22:10 EDT
Mason,Washington,22,1,1,1,4.50%,0,0,38.61504,-83.80988,2020-04-27 22:10 EDT
Okanogan,Washington,20,1,1,0,5.00%,13,0,48.55010298,-119.7417246,2020-04-27 22:10 EDT
Asotin,Washington,17,0,1,0,5.90%,0,0,46.19187996,-117.2031186,2020-04-27 22:10 EDT
Klickitat,Washington,16,0,3,0,18.80%,10,0,45.87640914,-120.7920397,2020-04-27 22:10 EDT
Clallam,Washington,15,0,0,0,0.00%,10,0,48.0493204,-123.9326675,2020-04-27 22:10 EDT
Kittitas,Washington,14,0,0,0,0.00%,12,0,46.98472,-120.41752,2020-04-27 22:10 EDT
San Juan,Washington,14,0,0,0,0.00%,0,0,48.57822862,-122.962979,2020-04-27 22:10 EDT
Whitman,Washington,14,0,0,0,0.00%,0,0,46.90122074,-117.5230423,2020-04-27 22:10 EDT
Grays Harbor,Washington,12,0,0,0,0.00%,0,0,47.15055235,-123.7737432,2020-04-27 22:10 EDT
Stevens,Washington,9,0,1,0,11.10%,0,0,48.39910635,-117.8493243,2020-04-27 22:10 EDT
Pacific,Washington,4,0,0,0,0.00%,0,0,46.55561797,-123.7036106,2020-04-27 22:10 EDT
Skamania,Washington,3,0,0,0,0.00%,0,0,46.02566309,-121.915311,2020-04-27 22:10 EDT
Lincoln,Washington,2,0,0,0,0.00%,1,0,47.57305061,-118.4177041,2020-04-27 22:10 EDT
Wahkiakum,Washington,2,0,0,0,0.00%,0,0,46.2959108,-123.4253785,2020-04-27 22:10 EDT
Pend Oreille,Washington,2,0,0,0,0.00%,0,0,48.53231356,-117.2740268,2020-04-27 22:10 EDT
Columbia,Washington,1,0,0,0,0.00%,1,0,46.29757684,-117.9078634,2020-04-27 22:10 EDT
Ferry,Washington,1,0,0,0,0.00%,0,0,48.47715754,-118.5195974,2020-04-27 22:10 EDT
Denver,Colorado,2682,99,135,2,5.00%,370,0,39.74001,-104.99202,2020-04-27 22:10 EDT
Arapahoe,Colorado,2252,92,130,2,5.80%,0,0,39.64976719,-104.3392044,2020-04-27 22:10 EDT
Weld,Colorado,1544,75,87,2,5.60%,0,0,40.55477273,-104.3924353,2020-04-27 22:10 EDT
Adams,Colorado,1391,42,60,2,4.30%,0,0,39.87375914,-104.3366349,2020-04-27 22:10 EDT
Jefferson,Colorado,1276,11,65,4,5.10%,0,0,39.58643164,-105.2504022,2020-04-27 22:10 EDT
El Paso,Colorado,879,12,68,0,7.70%,0,0,38.83212691,-104.5255141,2020-04-27 22:10 EDT
Eagle,Colorado,535,2,7,0,1.30%,0,0,39.65565,-106.82788,2020-04-27 22:10 EDT
Boulder,Colorado,515,15,33,2,6.40%,157,0,40.01574,-105.27924,2020-04-27 22:10 EDT
Douglas,Colorado,449,10,19,0,4.20%,0,0,39.32966642,-104.9295706,2020-04-27 22:10 EDT
Larimer,Colorado,371,9,19,1,5.10%,0,0,40.66645245,-105.4609363,2020-04-27 22:10 EDT
Morgan,Colorado,298,39,15,2,5.00%,0,0,40.26249779,-103.8101324,2020-04-27 22:10 EDT
Logan,Colorado,259,11,1,0,0.40%,0,0,40.72456684,-103.110263,2020-04-27 22:10 EDT
Gunnison,Colorado,158,0,4,0,2.50%,0,0,38.54526,-106.92692,2020-04-27 22:10 EDT
Broomfield,Colorado,141,2,5,0,3.50%,0,0,39.93598,-105.0527,2020-04-27 22:10 EDT
Pueblo,Colorado,134,2,9,0,6.70%,0,0,38.26375,-104.61252,2020-04-27 22:10 EDT
Summit,Colorado,106,1,1,0,0.90%,0,0,39.6341694,-106.1163607,2020-04-27 22:10 EDT
Montrose,Colorado,92,2,10,1,10.90%,0,0,38.40213969,-108.2692408,2020-04-27 22:10 EDT
Garfield,Colorado,83,1,2,0,2.40%,0,0,39.59922654,-107.9040019,2020-04-27 22:10 EDT
Chaffee,Colorado,66,0,12,0,18.20%,0,0,38.74685876,-106.1940157,2020-04-27 22:10 EDT
Pitkin,Colorado,61,0,2,0,3.30%,0,0,39.21712515,-106.9167355,2020-04-27 22:10 EDT
La Plata,Colorado,59,0,0,0,0.00%,0,0,37.40004,-108.06347,2020-04-27 22:10 EDT
Routt,Colorado,54,0,4,0,7.40%,0,0,40.48499792,-106.9912189,2020-04-27 22:10 EDT
